customer_id,age,occupation_status,years_employed,annual_income,credit_score,credit_history_years,savings_assets,current_debt,defaults_on_file,delinquencies_last_2yrs,derogatory_marks,product_type,loan_intent,loan_amount,interest_rate,debt_to_income_ratio,loan_to_income_ratio,payment_to_income_ratio,loan_status,province,monthly_income,stressed_interest_rate
CUST123238,46,Student,1.8,37375,765,1.5,152,17157,0,0,0,Credit Card,Personal,3700,14.3,45.9,0.099,0.033,1,British Columbia,3114.5833333333335,16.3
CUST123239,54,Self-Employed,18.9,59927,771,25.7,2360,6574,0,1,0,Personal Loan,Debt Consolidation,46500,8.22,11.0,0.776,0.259,1,British Columbia,4993.916666666667,10.22
CUST123240,22,Student,1.4,21423,520,2.2,136,3416,0,1,0,Personal Loan,Home Improvement,42000,15.88,15.9,1.961,0.654,0,Ontario,1785.25,17.880000000000003
CUST123241,51,Employed,16.6,40405,690,19.4,8216,6270,0,0,0,Credit Card,Debt Consolidation,43200,18.55,15.5,1.069,0.356,1,Ontario,3367.0833333333335,20.55
CUST123242,26,Self-Employed,1.4,81823,719,5.4,27620,23533,0,1,0,Credit Card,Personal,46600,17.46,28.799999999999997,0.57,0.19,1,Ontario,6818.583333333333,19.46
CUST123243,39,Self-Employed,3.6,51247,668,20.3,42863,9287,0,0,0,Credit Card,Personal,3300,17.2,18.099999999999998,0.064,0.021,1,Ontario,4270.583333333333,19.2
CUST123244,19,Employed,0.5,50527,621,0.1,1,27679,0,0,0,Credit Card,Home Improvement,29800,19.69,54.800000000000004,0.59,0.197,0,Ontario,4210.583333333333,21.69
CUST123245,33,Student,1.7,29890,726,3.7,2594,7988,0,0,0,Personal Loan,Education,52700,10.58,26.700000000000003,1.763,0.588,1,British Columbia,2490.8333333333335,12.58
CUST123246,33,Employed,1.8,57282,715,5.8,82,15771,0,0,1,Personal Loan,Education,66100,10.59,27.500000000000004,1.154,0.385,1,Ontario,4773.5,12.59
CUST123247,31,Self-Employed,5.0,61105,663,10.6,4839,14307,0,0,0,Credit Card,Medical,70000,18.21,23.400000000000002,1.146,0.382,1,Ontario,5092.083333333333,20.21
CUST123248,39,Self-Employed,1.6,62658,544,4.5,36,14228,0,1,0,Personal Loan,Personal,33600,15.79,22.7,0.536,0.179,0,British Columbia,5221.5,17.79
CUST123249,22,Employed,3.5,28348,673,2.2,1507,6496,0,0,0,Line of Credit,Education,17700,9.96,22.900000000000002,0.624,0.208,1,Ontario,2362.3333333333335,11.96
CUST123250,24,Student,0.5,34915,587,2.1,383,21942,1,0,0,Personal Loan,Education,32700,15.76,62.8,0.937,0.312,0,British Columbia,2909.5833333333335,17.759999999999998
CUST123251,40,Student,0.7,19596,671,18.8,310,2236,0,0,0,Credit Card,Personal,2000,18.12,11.4,0.102,0.034,1,Ontario,1633.0,20.12
CUST123252,51,Employed,5.4,54934,661,8.0,57,5625,0,0,0,Credit Card,Debt Consolidation,23000,18.32,10.2,0.419,0.14,1,Ontario,4577.833333333333,20.32
CUST123253,34,Employed,5.0,54565,615,6.6,481,9996,0,0,0,Line of Credit,Personal,17300,11.25,18.3,0.317,0.106,1,British Columbia,4547.083333333333,13.25
CUST123254,41,Employed,9.0,123076,713,2.6,218,75762,0,0,0,Personal Loan,Education,82700,11.09,61.6,0.672,0.224,0,Ontario,10256.333333333334,13.09
CUST123255,44,Employed,4.2,66222,670,6.8,358,14937,0,0,0,Line of Credit,Debt Consolidation,23300,10.71,22.6,0.352,0.117,1,Ontario,5518.5,12.71
CUST123256,44,Student,0.6,25935,655,4.6,99,2161,0,0,0,Personal Loan,Home Improvement,50000,12.88,8.3,1.928,0.643,0,Ontario,2161.25,14.88
CUST123257,23,Employed,3.4,25476,627,2.1,53,8295,0,2,0,Credit Card,Personal,24100,19.34,32.6,0.946,0.315,1,Ontario,2123.0,21.34
CUST123258,25,Employed,6.1,116235,457,1.5,1469,34994,0,3,0,Personal Loan,Business,60000,16.14,30.099999999999998,0.516,0.172,0,British Columbia,9686.25,18.14
CUST123259,26,Employed,5.2,30898,588,4.7,4719,9136,0,1,1,Credit Card,Education,3500,21.25,29.599999999999998,0.113,0.038,1,Ontario,2574.8333333333335,23.25
CUST123260,58,Employed,38.5,40757,641,28.6,1602,7967,0,1,0,Line of Credit,Medical,17100,11.37,19.5,0.42,0.14,1,British Columbia,3396.4166666666665,13.37
CUST123261,41,Employed,5.7,78633,657,12.4,1833,27756,0,0,0,Line of Credit,Home Improvement,41800,9.62,35.3,0.532,0.177,1,Ontario,6552.75,11.62
CUST123262,40,Employed,8.0,60024,734,4.6,1527,16790,0,2,0,Personal Loan,Home Improvement,52000,11.02,28.000000000000004,0.866,0.289,1,Ontario,5002.0,13.02
CUST123263,39,Employed,6.9,32172,622,12.7,3414,5920,0,1,0,Personal Loan,Debt Consolidation,47700,14.76,18.4,1.483,0.494,0,Ontario,2681.0,16.759999999999998
CUST123264,19,Self-Employed,1.0,40017,552,1.5,180,5720,0,1,0,Line of Credit,Personal,22200,13.89,14.299999999999999,0.555,0.185,0,Ontario,3334.75,15.89
CUST123265,58,Employed,28.5,89930,616,8.6,16086,32310,0,0,0,Credit Card,Debt Consolidation,70000,20.52,35.9,0.778,0.259,0,British Columbia,7494.166666666667,22.52
CUST123266,40,Employed,4.7,70519,772,2.3,312,36597,0,0,0,Line of Credit,Business,45700,7.8,51.9,0.648,0.216,0,Ontario,5876.583333333333,9.8
CUST123267,43,Employed,20.6,45460,646,11.1,73,9861,0,2,0,Credit Card,Education,26400,19.21,21.7,0.581,0.194,1,Ontario,3788.3333333333335,21.21
CUST123268,18,Employed,0.0,34347,691,0.2,8,3614,0,0,0,Credit Card,Personal,22500,18.69,10.5,0.655,0.218,1,Ontario,2862.25,20.69
CUST123269,44,Employed,12.0,121702,656,26.0,4892,18128,0,0,0,Personal Loan,Education,35500,12.34,14.899999999999999,0.292,0.097,1,British Columbia,10141.833333333334,14.34
CUST123270,30,Employed,10.0,44456,579,3.3,253,12917,0,1,0,Line of Credit,Debt Consolidation,18300,14.96,29.099999999999998,0.412,0.137,0,British Columbia,3704.6666666666665,16.96
CUST123271,19,Employed,0.3,40901,591,0.7,6252,16861,1,1,0,Personal Loan,Education,20800,16.99,41.199999999999996,0.509,0.17,0,Ontario,3408.4166666666665,18.99
CUST123272,23,Self-Employed,1.0,63883,623,3.7,128,2499,0,1,0,Credit Card,Personal,5600,20.22,3.9,0.088,0.029,1,Ontario,5323.583333333333,22.22
CUST123273,19,Employed,0.5,22203,578,1.0,5,8361,1,1,0,Credit Card,Medical,5600,21.88,37.7,0.252,0.084,0,Ontario,1850.25,23.88
CUST123274,19,Employed,0.3,22864,541,1.0,134,1738,0,0,0,Line of Credit,Business,17300,14.72,7.6,0.757,0.252,0,British Columbia,1905.3333333333333,16.72
CUST123275,35,Student,0.9,15000,674,6.5,133,4202,0,0,1,Personal Loan,Home Improvement,27000,12.68,28.000000000000004,1.8,0.6,0,Ontario,1250.0,14.68
CUST123276,30,Student,1.5,15000,697,8.2,234,5575,0,1,0,Line of Credit,Medical,9600,9.28,37.2,0.64,0.213,0,Ontario,1250.0,11.28
CUST123277,39,Employed,14.0,69304,571,17.0,3050,21044,0,0,1,Credit Card,Debt Consolidation,70000,21.56,30.4,1.01,0.337,0,British Columbia,5775.333333333333,23.56
CUST123278,55,Student,1.5,30009,744,11.2,6445,16143,0,0,0,Personal Loan,Personal,41900,11.11,53.800000000000004,1.396,0.465,0,Ontario,2500.75,13.11
CUST123279,33,Employed,4.7,47186,575,10.7,2087,4779,0,1,1,Personal Loan,Personal,74500,15.35,10.100000000000001,1.579,0.526,0,Ontario,3932.1666666666665,17.35
CUST123280,18,Student,1.5,15000,526,0.2,21,3761,0,1,0,Credit Card,Medical,1500,21.44,25.1,0.1,0.033,1,Ontario,1250.0,23.44
CUST123281,32,Student,0.8,81019,539,2.2,131,7583,0,0,0,Credit Card,Medical,8100,22.9,9.4,0.1,0.033,0,Ontario,6751.583333333333,24.9
CUST123282,49,Employed,16.6,30363,714,15.2,34,4028,0,0,0,Credit Card,Education,35900,17.09,13.3,1.182,0.394,1,Ontario,2530.25,19.09
CUST123283,33,Employed,13.2,29546,704,14.2,1765,2967,0,0,0,Personal Loan,Home Improvement,57100,11.39,10.0,1.933,0.644,1,British Columbia,2462.1666666666665,13.39
CUST123284,53,Student,1.4,17997,755,17.0,206,3236,0,0,0,Personal Loan,Home Improvement,34900,8.54,18.0,1.939,0.646,1,British Columbia,1499.75,10.54
CUST123285,40,Employed,15.7,37885,639,6.1,1855,9703,0,0,0,Credit Card,Medical,26100,20.33,25.6,0.689,0.23,1,Ontario,3157.0833333333335,22.33
CUST123286,18,Employed,0.0,40586,455,0.8,528,17192,0,0,0,Credit Card,Education,13900,22.92,42.4,0.342,0.114,0,British Columbia,3382.1666666666665,24.92
CUST123287,36,Employed,10.4,41163,692,9.5,832,6648,0,0,0,Credit Card,Medical,29700,17.79,16.2,0.722,0.241,1,British Columbia,3430.25,19.79
CUST123288,38,Employed,15.1,27032,628,7.4,91,3212,0,0,0,Credit Card,Medical,37700,20.83,11.899999999999999,1.395,0.465,1,British Columbia,2252.6666666666665,22.83
CUST123289,47,Student,0.0,24287,733,23.6,13342,2666,0,0,1,Credit Card,Debt Consolidation,2400,16.94,11.0,0.099,0.033,1,Ontario,2023.9166666666667,18.94
CUST123290,56,Self-Employed,13.0,50371,675,1.5,954,23690,0,0,1,Personal Loan,Business,41000,11.5,47.0,0.814,0.271,0,British Columbia,4197.583333333333,13.5
CUST123291,45,Employed,8.1,40052,650,19.0,531,32041,0,1,0,Credit Card,Education,53900,17.52,80.0,1.346,0.449,0,British Columbia,3337.6666666666665,19.52
CUST123292,40,Employed,5.6,23844,701,20.6,1196,8749,0,0,0,Line of Credit,Home Improvement,8900,7.93,36.7,0.373,0.124,1,Ontario,1987.0,9.93
CUST123293,43,Employed,20.7,72066,754,19.0,15711,32025,0,0,0,Credit Card,Home Improvement,22500,15.49,44.4,0.312,0.104,1,Ontario,6005.5,17.490000000000002
CUST123294,32,Employed,6.7,22997,694,2.4,1504,5648,0,0,0,Credit Card,Education,7900,17.7,24.6,0.344,0.115,1,British Columbia,1916.4166666666667,19.7
CUST123295,18,Self-Employed,1.0,38825,481,0.5,370,6124,0,0,0,Credit Card,Personal,17900,21.1,15.8,0.461,0.154,1,Ontario,3235.4166666666665,23.1
CUST123296,35,Employed,16.6,89006,636,1.1,115,33085,0,2,0,Personal Loan,Home Improvement,67600,13.65,37.2,0.759,0.253,0,British Columbia,7417.166666666667,15.65
CUST123297,39,Employed,3.1,88892,577,8.3,3274,22243,0,0,0,Credit Card,Debt Consolidation,32100,22.06,25.0,0.361,0.12,0,British Columbia,7407.666666666667,24.06
CUST123298,20,Employed,0.9,32438,590,0.2,175,17348,1,0,1,Credit Card,Education,4400,22.96,53.5,0.136,0.045,0,Ontario,2703.1666666666665,24.96
CUST123299,50,Employed,20.2,32049,659,11.6,784,7911,0,0,0,Credit Card,Home Improvement,31000,18.84,24.7,0.967,0.322,1,Ontario,2670.75,20.84
CUST123300,47,Employed,16.4,76915,607,19.8,848,30334,0,1,0,Line of Credit,Debt Consolidation,40100,11.06,39.4,0.521,0.174,0,Ontario,6409.583333333333,13.06
CUST123301,18,Employed,0.0,18313,524,0.2,10,2059,0,1,0,Credit Card,Debt Consolidation,4100,21.06,11.200000000000001,0.224,0.075,0,Ontario,1526.0833333333333,23.06
CUST123302,51,Employed,10.1,46648,850,17.1,473,4609,0,0,0,Line of Credit,Medical,15700,6.66,9.9,0.337,0.112,1,Ontario,3887.3333333333335,8.66
CUST123303,31,Employed,7.4,45978,682,12.7,228,24251,0,0,1,Line of Credit,Medical,38200,9.81,52.7,0.831,0.277,0,British Columbia,3831.5,11.81
CUST123304,25,Student,1.7,73123,794,0.7,2301,34886,0,0,0,Credit Card,Personal,7300,14.03,47.699999999999996,0.1,0.033,1,British Columbia,6093.583333333333,16.03
CUST123305,47,Student,0.5,34654,682,0.8,676,16522,0,0,0,Personal Loan,Medical,51500,12.89,47.699999999999996,1.486,0.495,0,British Columbia,2887.8333333333335,14.89
CUST123306,34,Self-Employed,1.7,93825,689,3.4,808,7406,0,0,0,Personal Loan,Debt Consolidation,36700,12.75,7.9,0.391,0.13,0,Ontario,7818.75,14.75
CUST123307,57,Employed,14.0,53772,592,10.1,61,7835,0,1,0,Credit Card,Debt Consolidation,70000,22.46,14.6,1.302,0.434,0,Ontario,4481.0,24.46
CUST123308,24,Self-Employed,1.7,77493,614,0.7,1431,26392,0,2,0,Credit Card,Home Improvement,70000,19.44,34.1,0.903,0.301,0,Ontario,6457.75,21.44
CUST123309,18,Student,2.0,43706,538,1.3,19,12253,0,2,0,Line of Credit,Business,19300,14.51,28.000000000000004,0.442,0.147,0,Ontario,3642.1666666666665,16.509999999999998
CUST123310,31,Employed,8.5,39675,601,8.9,644,1329,0,1,0,Personal Loan,Medical,55300,14.75,3.3000000000000003,1.394,0.465,0,British Columbia,3306.25,16.75
CUST123311,44,Employed,13.2,22797,639,22.5,112508,9918,0,3,0,Personal Loan,Home Improvement,31600,13.71,43.5,1.386,0.462,0,Ontario,1899.75,15.71
CUST123312,23,Self-Employed,1.0,18922,597,0.3,20,5437,0,0,1,Line of Credit,Business,8000,14.28,28.7,0.423,0.141,0,Ontario,1576.8333333333333,16.28
CUST123313,19,Employed,0.3,17441,725,0.9,160,4207,0,0,0,Credit Card,Education,14700,17.3,24.099999999999998,0.843,0.281,1,British Columbia,1453.4166666666667,19.3
CUST123314,37,Self-Employed,1.8,101561,706,11.8,3333,10582,0,0,0,Credit Card,Debt Consolidation,70000,15.54,10.4,0.689,0.23,1,Ontario,8463.416666666666,17.54
CUST123315,18,Employed,0.0,16181,523,1.3,2,3944,0,0,0,Credit Card,Home Improvement,11400,22.75,24.4,0.705,0.235,0,British Columbia,1348.4166666666667,24.75
CUST123316,38,Employed,9.8,68366,526,9.4,4271,42344,0,1,0,Line of Credit,Home Improvement,26600,13.29,61.9,0.389,0.13,0,Ontario,5697.166666666667,15.29
CUST123317,30,Employed,3.3,82258,618,4.9,504,59742,0,1,1,Credit Card,Business,70000,19.23,72.6,0.851,0.284,0,British Columbia,6854.833333333333,21.23
CUST123318,40,Employed,1.5,22513,685,3.5,97,8349,0,0,0,Line of Credit,Business,5000,9.85,37.1,0.222,0.074,0,British Columbia,1876.0833333333333,11.85
CUST123319,18,Employed,0.0,80776,739,0.9,14,20968,0,0,0,Personal Loan,Home Improvement,57000,10.5,26.0,0.706,0.235,1,Ontario,6731.333333333333,12.5
CUST123320,50,Employed,31.1,67542,584,25.5,1184,4420,0,0,1,Credit Card,Business,22500,21.43,6.5,0.333,0.111,1,Ontario,5628.5,23.43
CUST123321,32,Employed,4.5,24955,599,11.5,935,8270,0,0,0,Credit Card,Personal,13600,21.82,33.1,0.545,0.182,0,British Columbia,2079.5833333333335,23.82
CUST123322,44,Employed,8.2,87158,772,13.5,2337,12126,0,0,0,Personal Loan,Personal,71200,9.15,13.900000000000002,0.817,0.272,1,Ontario,7263.166666666667,11.15
CUST123323,46,Self-Employed,4.4,58637,672,11.6,21701,10602,0,0,1,Credit Card,Home Improvement,67600,17.64,18.099999999999998,1.153,0.384,1,British Columbia,4886.416666666667,19.64
CUST123324,21,Employed,1.7,98610,619,0.6,15,33400,0,1,0,Credit Card,Education,25000,19.48,33.900000000000006,0.254,0.085,1,British Columbia,8217.5,21.48
CUST123325,45,Employed,14.5,37897,652,13.0,1885,12308,0,0,0,Personal Loan,Education,13800,12.5,32.5,0.364,0.121,1,Ontario,3158.0833333333335,14.5
CUST123326,18,Employed,0.0,19149,588,1.4,21,14122,0,1,0,Credit Card,Debt Consolidation,7900,21.57,73.7,0.413,0.138,0,British Columbia,1595.75,23.57
CUST123327,18,Employed,0.0,41859,610,0.5,79,2351,0,2,0,Personal Loan,Business,58400,14.72,5.6000000000000005,1.395,0.465,0,British Columbia,3488.25,16.72
CUST123328,58,Employed,3.8,85925,671,4.3,6750,27227,0,0,0,Personal Loan,Business,60700,12.68,31.7,0.706,0.235,1,Ontario,7160.416666666667,14.68
CUST123329,48,Student,1.8,15000,720,0.8,894,1032,0,0,0,Credit Card,Business,1500,16.57,6.9,0.1,0.033,1,British Columbia,1250.0,18.57
CUST123330,59,Employed,16.5,63569,661,8.5,517,14449,0,0,0,Line of Credit,Personal,35600,10.04,22.7,0.56,0.187,1,Ontario,5297.416666666667,12.04
CUST123331,30,Employed,1.6,47427,589,2.5,108,14011,0,2,0,Line of Credit,Business,17500,14.81,29.5,0.369,0.123,0,Ontario,3952.25,16.810000000000002
CUST123332,36,Employed,10.1,41558,555,1.5,30,11727,0,1,0,Credit Card,Personal,17200,22.39,28.199999999999996,0.414,0.138,0,Ontario,3463.1666666666665,24.39
CUST123333,41,Employed,15.6,147452,697,9.1,16386,48589,0,0,0,Credit Card,Debt Consolidation,70000,17.96,33.0,0.475,0.158,1,Ontario,12287.666666666666,19.96
CUST123334,34,Self-Employed,4.1,58516,615,15.4,1023,16469,0,1,0,Credit Card,Business,41000,20.67,28.1,0.701,0.234,1,British Columbia,4876.333333333333,22.67
CUST123335,26,Self-Employed,3.5,112255,655,2.1,298,9435,0,0,0,Line of Credit,Business,49500,9.89,8.4,0.441,0.147,0,British Columbia,9354.583333333334,11.89
CUST123336,24,Self-Employed,1.0,250000,635,4.6,436,117980,0,2,1,Line of Credit,Business,39700,11.73,47.199999999999996,0.159,0.053,0,Ontario,20833.333333333332,13.73
CUST123337,37,Self-Employed,5.9,56536,643,7.8,2848,19981,0,0,0,Personal Loan,Medical,72000,13.38,35.3,1.274,0.425,0,British Columbia,4711.333333333333,15.38
CUST123338,22,Employed,3.5,19029,578,3.7,148,6052,0,2,1,Personal Loan,Education,13300,15.98,31.8,0.699,0.233,0,Ontario,1585.75,17.98
CUST123339,21,Employed,2.0,35777,616,2.2,114,19624,0,0,0,Credit Card,Medical,3500,19.42,54.900000000000006,0.098,0.033,0,British Columbia,2981.4166666666665,21.42
CUST123340,39,Employed,4.7,26655,677,14.6,6358,12098,0,0,0,Personal Loan,Personal,22800,12.0,45.4,0.855,0.285,1,Ontario,2221.25,14.0
CUST123341,33,Self-Employed,5.5,40312,635,13.2,547,5842,0,1,0,Personal Loan,Debt Consolidation,70900,13.13,14.499999999999998,1.759,0.586,0,British Columbia,3359.3333333333335,15.13
CUST123342,46,Employed,7.5,21136,715,21.4,821,3489,0,1,0,Line of Credit,Business,18500,8.62,16.5,0.875,0.292,1,Ontario,1761.3333333333333,10.62
CUST123343,29,Student,0.9,15000,579,3.6,1099,2277,0,1,0,Line of Credit,Business,8900,14.74,15.2,0.593,0.198,0,British Columbia,1250.0,16.740000000000002
CUST123344,28,Employed,8.4,63208,594,8.6,9422,32392,0,2,2,Personal Loan,Home Improvement,6400,15.86,51.2,0.101,0.034,0,Ontario,5267.333333333333,17.86
CUST123345,40,Employed,1.1,51896,611,2.5,3959,6463,0,0,0,Credit Card,Business,4100,20.36,12.5,0.079,0.026,1,British Columbia,4324.666666666667,22.36
CUST123346,25,Employed,1.7,29262,731,0.1,0,7206,0,1,0,Line of Credit,Debt Consolidation,10600,8.0,24.6,0.362,0.121,1,Ontario,2438.5,10.0
CUST123347,27,Employed,0.3,36771,521,0.9,77,7250,0,2,0,Personal Loan,Education,59700,16.08,19.7,1.624,0.541,0,British Columbia,3064.25,18.08
CUST123348,27,Employed,8.9,15000,645,5.6,1392,9421,0,1,0,Personal Loan,Home Improvement,20600,14.35,62.8,1.373,0.458,0,Ontario,1250.0,16.35
CUST123349,32,Employed,2.2,62101,632,13.4,6065,4650,0,0,0,Credit Card,Home Improvement,35700,19.78,7.5,0.575,0.192,1,British Columbia,5175.083333333333,21.78
CUST123350,56,Employed,10.7,85763,566,16.4,3358,37687,0,1,1,Personal Loan,Personal,13700,16.93,43.9,0.16,0.053,0,Ontario,7146.916666666667,18.93
CUST123351,18,Self-Employed,1.0,64561,567,1.5,774,25120,0,0,0,Personal Loan,Debt Consolidation,26700,16.02,38.9,0.414,0.138,0,Ontario,5380.083333333333,18.02
CUST123352,50,Employed,16.4,41893,643,20.8,225,1601,0,1,0,Line of Credit,Debt Consolidation,31600,12.25,3.8,0.754,0.251,1,Ontario,3491.0833333333335,14.25
CUST123353,43,Self-Employed,19.9,38602,733,15.8,1426,18145,0,0,0,Personal Loan,Debt Consolidation,22700,9.68,47.0,0.588,0.196,1,British Columbia,3216.8333333333335,11.68
CUST123354,53,Student,1.2,23920,621,15.5,162,14347,0,0,0,Personal Loan,Home Improvement,20300,14.57,60.0,0.849,0.283,0,Ontario,1993.3333333333333,16.57
CUST123355,70,Employed,28.9,119240,709,5.4,727,57249,0,0,0,Credit Card,Education,58200,16.2,48.0,0.488,0.163,1,British Columbia,9936.666666666666,18.2
CUST123356,52,Self-Employed,18.9,80809,779,24.0,812,30060,0,0,0,Credit Card,Home Improvement,19900,15.02,37.2,0.246,0.082,1,Ontario,6734.083333333333,17.02
CUST123357,46,Employed,20.6,47659,588,4.8,649,5207,0,1,0,Credit Card,Personal,4300,21.76,10.9,0.09,0.03,1,Ontario,3971.5833333333335,23.76
CUST123358,19,Student,0.5,17276,474,0.8,26,2746,0,0,0,Personal Loan,Business,8200,15.48,15.9,0.475,0.158,0,British Columbia,1439.6666666666667,17.48
CUST123359,20,Employed,0.7,24319,613,0.3,53,11096,0,0,0,Credit Card,Personal,21900,20.25,45.6,0.901,0.3,0,British Columbia,2026.5833333333333,22.25
CUST123360,39,Employed,12.7,32868,634,11.7,1875,11104,0,0,1,Line of Credit,Education,28400,12.42,33.800000000000004,0.864,0.288,1,British Columbia,2739.0,14.42
CUST123361,18,Student,1.7,15000,621,1.5,26,677,0,1,0,Personal Loan,Home Improvement,28100,13.89,4.5,1.873,0.624,0,Ontario,1250.0,15.89
CUST123362,42,Employed,5.5,47858,645,5.6,1487,20300,0,1,0,Personal Loan,Personal,47200,14.06,42.4,0.986,0.329,1,Ontario,3988.1666666666665,16.060000000000002
CUST123363,18,Employed,0.0,34903,670,0.9,98,2118,0,0,0,Line of Credit,Debt Consolidation,8300,9.66,6.1,0.238,0.079,1,British Columbia,2908.5833333333335,11.66
CUST123364,48,Employed,13.4,34894,750,19.3,46,11117,0,0,1,Line of Credit,Debt Consolidation,10700,7.0,31.900000000000002,0.307,0.102,1,British Columbia,2907.8333333333335,9.0
CUST123365,31,Employed,1.8,46273,610,1.5,207,15389,0,1,0,Credit Card,Business,47900,20.98,33.300000000000004,1.035,0.345,0,Ontario,3856.0833333333335,22.98
CUST123366,36,Employed,15.7,77049,668,8.5,652,5059,0,1,0,Credit Card,Home Improvement,70000,17.03,6.6000000000000005,0.909,0.303,1,Ontario,6420.75,19.03
CUST123367,26,Employed,7.4,34436,541,2.0,104,9254,0,0,0,Line of Credit,Education,25500,14.0,26.900000000000002,0.741,0.247,1,British Columbia,2869.6666666666665,16.0
CUST123368,18,Employed,0.0,15000,600,1.6,23,4135,0,0,0,Personal Loan,Medical,7800,13.73,27.6,0.52,0.173,0,British Columbia,1250.0,15.73
CUST123369,49,Self-Employed,12.3,15731,750,14.6,309,4817,0,0,0,Personal Loan,Home Improvement,16900,9.75,30.599999999999998,1.074,0.358,1,British Columbia,1310.9166666666667,11.75
CUST123370,51,Employed,31.1,51103,718,12.3,353,10554,0,0,0,Personal Loan,Personal,55000,10.24,20.7,1.076,0.359,1,British Columbia,4258.583333333333,12.24
CUST123371,30,Employed,4.0,59462,720,6.1,478,18131,0,1,0,Line of Credit,Debt Consolidation,31400,8.23,30.5,0.528,0.176,1,Ontario,4955.166666666667,10.23
CUST123372,42,Employed,2.1,39963,569,5.1,66,2276,0,0,0,Personal Loan,Medical,17700,15.06,5.7,0.443,0.148,0,Ontario,3330.25,17.060000000000002
CUST123373,30,Employed,4.1,48012,578,10.8,946,12728,0,0,0,Personal Loan,Debt Consolidation,36600,15.81,26.5,0.762,0.254,0,British Columbia,4001.0,17.810000000000002
CUST123374,38,Employed,7.3,39449,619,13.3,5766,18122,0,1,0,Personal Loan,Education,40100,14.72,45.9,1.017,0.339,0,Ontario,3287.4166666666665,16.72
CUST123375,44,Self-Employed,17.8,116008,609,15.5,2243,7676,0,0,0,Personal Loan,Medical,100000,13.98,6.6000000000000005,0.862,0.287,1,Ontario,9667.333333333334,15.98
CUST123376,41,Employed,16.4,44997,623,20.2,10119,12386,0,2,0,Personal Loan,Business,20200,13.04,27.500000000000004,0.449,0.15,1,British Columbia,3749.75,15.04
CUST123377,51,Employed,20.5,55674,674,4.7,353,34619,1,1,0,Line of Credit,Home Improvement,16300,9.33,62.2,0.293,0.098,0,Ontario,4639.5,11.33
